"","Date","Contributors","Ocean","Province","Country","Location","Lat_locat_center","Lon_locat_center","Local_census","Length_m","Area_m2","Site","Lat_site","Lon_site","Depth_m","Mesozones2_30m","Trash_group","Trash_count","MPA","Managed_area","Site_split_MPA","Nearest_MPA_Lat","Nearest_MPA_Lon","Nearest_Market_Lat","Nearest_Market_Lon","Dist_MPA","Dist_Market","Pop10Km","Pop100Km","Coral_reef_Km2","Economic.status1","Coastal.population2","Waste.generation.rate..kg.person.day.3","X..Plastic.in.waste.stream4","X..Inadequately.managed.waste5","X..Littered.waste6","Waste.generation..kg.day.7","Plastic.waste.generation..kg.day.7","Inadequately.managed.plastic.waste..kg.day.7","Plastic.waste.littered...kg.day.7","Mismanaged.plastic.waste..kg.person.day.7","Mismanaged_2010","Mismanaged.plastic.waste.in.2025...tonnes.7","Mismanaged_plastic_pop10Km_2010_Tons","Mismanaged_plastic_pop100Km_2010_Tons","ID_transect","Complexity_3pt","Lat","Lon","Depth_m.1","Mesophotic.zones2","Size_1","Size_2","Size_3","Size_4","Size_5","Managed_Area","Coastline_km","Trash_per_m2","Meso_zone2","Meso_zone3","Reefarea_pop100"
"2135",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"NNE_90m_D14_T1_04_08_2016",50,0.8,"North Northeast",32.47652833,-64.57436,91.1,NA,"other",0,"no",NA,NA,32.397316,-64.65465,32.289537,-64.792883,11.43,33.62,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Intermediate",32.30474435,-64.75694991,"91.1","MCE",0,0,0,0,0,"No spearfishing area",121.0449173,0,"MCE","Lower",11931.2957153525
"2136",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"NNE_90m_D14_T1_04_08_2016",50,0.8,"North Northeast",32.47652833,-64.57436,91.1,NA,"plastics",0,"no",NA,NA,32.397316,-64.65465,32.289537,-64.792883,11.43,33.62,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Intermediate",32.30474435,-64.75694991,"91.1","MCE",0,0,0,0,0,"No spearfishing area",121.0449173,0,"MCE","Lower",11931.2957153525
"2137",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"NNE_90m_D14_T2_04_08_2016",50,1.25,"North Northeast",32.47652833,-64.57436,91.1,NA,"fishing",0,"no",NA,NA,32.397316,-64.65465,32.289537,-64.792883,11.43,33.62,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Intermediate",32.30474435,-64.75694991,"91.1","MCE",0,0,0,0,0,"No spearfishing area",121.0449173,0,"MCE","Lower",11931.2957153525
"2138",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"NNE_90m_D14_T2_04_08_2016",50,1.25,"North Northeast",32.47652833,-64.57436,91.1,NA,"other",0,"no",NA,NA,32.397316,-64.65465,32.289537,-64.792883,11.43,33.62,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Intermediate",32.30474435,-64.75694991,"91.1","MCE",0,0,0,0,0,"No spearfishing area",121.0449173,0,"MCE","Lower",11931.2957153525
"2139",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"NNE_90m_D14_T2_04_08_2016",50,1.25,"North Northeast",32.47652833,-64.57436,91.1,NA,"plastics",0,"no",NA,NA,32.397316,-64.65465,32.289537,-64.792883,11.43,33.62,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Intermediate",32.30474435,-64.75694991,"91.1","MCE",0,0,0,0,0,"No spearfishing area",121.0449173,0,"MCE","Lower",11931.2957153525
"2140",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_90m_D15_T1_05_08_2016",50,2.45,"Tiger",32.18613333,-64.97266667,89.6,NA,"fishing",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Intermediate",32.30474435,-64.75694991,"89.6","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Lower",11931.2957153525
"2141",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_90m_D15_T1_05_08_2016",50,2.45,"Tiger",32.18613333,-64.97266667,89.6,NA,"other",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Intermediate",32.30474435,-64.75694991,"89.6","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Lower",11931.2957153525
"2142",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_90m_D15_T1_05_08_2016",50,2.45,"Tiger",32.18613333,-64.97266667,89.6,NA,"plastics",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Intermediate",32.30474435,-64.75694991,"89.6","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Lower",11931.2957153525
"2143",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_90m_D15_T2_05_08_2016",50,4,"Tiger",32.18613333,-64.97266667,92.7,NA,"fishing",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Intermediate",32.30474435,-64.75694991,"92.7","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Lower",11931.2957153525
"2144",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_90m_D15_T2_05_08_2016",50,4,"Tiger",32.18613333,-64.97266667,92.7,NA,"other",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Intermediate",32.30474435,-64.75694991,"92.7","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Lower",11931.2957153525
"2145",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_90m_D15_T2_05_08_2016",50,4,"Tiger",32.18613333,-64.97266667,92.7,NA,"plastics",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Intermediate",32.30474435,-64.75694991,"92.7","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Lower",11931.2957153525
"2146",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_30m_D15_T3_05_08_2016",50,5.4,"Tiger",32.18613333,-64.97266667,30.2,NA,"fishing",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"30.2","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2147",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_30m_D15_T3_05_08_2016",50,5.4,"Tiger",32.18613333,-64.97266667,30.2,NA,"other",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"30.2","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2148",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_30m_D15_T3_05_08_2016",50,5.4,"Tiger",32.18613333,-64.97266667,30.2,NA,"plastics",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"30.2","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2149",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_30m_D15_T4_05_08_2016",50,5.1,"Tiger",32.18613333,-64.97266667,31.4,NA,"fishing",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"31.4","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Upper",11931.2957153525
"2150",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_30m_D15_T4_05_08_2016",50,5.1,"Tiger",32.18613333,-64.97266667,31.4,NA,"other",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"31.4","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Upper",11931.2957153525
"2151",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_30m_D15_T4_05_08_2016",50,5.1,"Tiger",32.18613333,-64.97266667,31.4,NA,"plastics",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"31.4","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Upper",11931.2957153525
"2152",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_15m_D15_T5_05_08_2016",50,5.5,"Tiger",32.18613333,-64.97266667,17,NA,"fishing",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"17","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2153",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_15m_D15_T5_05_08_2016",50,5.5,"Tiger",32.18613333,-64.97266667,17,NA,"other",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"17","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2154",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_15m_D15_T5_05_08_2016",50,5.5,"Tiger",32.18613333,-64.97266667,17,NA,"plastics",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"17","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2155",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_15m_D15_T6_05_08_2016",50,4.55,"Tiger",32.18613333,-64.97266667,17,NA,"fishing",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"17","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2156",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_15m_D15_T6_05_08_2016",50,4.55,"Tiger",32.18613333,-64.97266667,17,NA,"other",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"17","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2157",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_15m_D15_T6_05_08_2016",50,4.55,"Tiger",32.18613333,-64.97266667,17,NA,"plastics",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"17","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2158",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_90m_D17_T1_07_08_2016",50,1.8,"Tiger",32.18613333,-64.97266667,90.2,NA,"fishing",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Intermediate",32.30474435,-64.75694991,"90.2","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Lower",11931.2957153525
"2159",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_90m_D17_T1_07_08_2016",50,1.8,"Tiger",32.18613333,-64.97266667,90.2,NA,"other",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Intermediate",32.30474435,-64.75694991,"90.2","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Lower",11931.2957153525
"2160",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_90m_D17_T1_07_08_2016",50,1.8,"Tiger",32.18613333,-64.97266667,90.2,NA,"plastics",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Intermediate",32.30474435,-64.75694991,"90.2","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Lower",11931.2957153525
"2161",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_30m_D17_T3_07_08_2016",50,2.75,"Tiger",32.18613333,-64.97266667,28,NA,"fishing",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"28-28.7","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2162",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_30m_D17_T3_07_08_2016",50,2.75,"Tiger",32.18613333,-64.97266667,28,NA,"other",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"28-28.7","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2163",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_30m_D17_T3_07_08_2016",50,2.75,"Tiger",32.18613333,-64.97266667,28,NA,"plastics",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"28-28.7","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2164",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_30m_D17_T4_07_08_2016",50,2.05,"Tiger",32.18613333,-64.97266667,28.9,NA,"fishing",1,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"28.9-30","Shallow",0,1,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0.487804878048781,"Shallow","Shallow",11931.2957153525
"2165",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_30m_D17_T4_07_08_2016",50,2.05,"Tiger",32.18613333,-64.97266667,28.9,NA,"other",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"28.9-30","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2166",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_30m_D17_T4_07_08_2016",50,2.05,"Tiger",32.18613333,-64.97266667,28.9,NA,"plastics",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"28.9-30","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2167",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_15m_D17_T5_07_08_2016",50,3.8,"Tiger",32.18613333,-64.97266667,15.1,NA,"fishing",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"15.1-15.6","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2168",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_15m_D17_T5_07_08_2016",50,3.8,"Tiger",32.18613333,-64.97266667,15.1,NA,"other",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"15.1-15.6","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2169",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_15m_D17_T5_07_08_2016",50,3.8,"Tiger",32.18613333,-64.97266667,15.1,NA,"plastics",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"15.1-15.6","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2170",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_15m_D17_T6_07_08_2016",50,2.7,"Tiger",32.18613333,-64.97266667,15.4,NA,"fishing",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"15.4","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2171",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_15m_D17_T6_07_08_2016",50,2.7,"Tiger",32.18613333,-64.97266667,15.4,NA,"other",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"15.4","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2172",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"TIG_15m_D17_T6_07_08_2016",50,2.7,"Tiger",32.18613333,-64.97266667,15.4,NA,"plastics",0,"yes",NA,NA,0,0,32.289537,-64.792883,0,30.38,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"High",32.30474435,-64.75694991,"15.4","Shallow",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"Shallow","Shallow",11931.2957153525
"2173",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"PL_60m_D20_T1_12_08_2016",50,2.3,"Plantagenet Bank",31.94243833,-65.15489667,55.18,NA,"fishing",0,"no",NA,NA,32.190238,-64.982948,32.289537,-64.792883,31.74,62.07,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Low",32.30474435,-64.75694991,"55.18","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Upper",11931.2957153525
"2174",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"PL_60m_D20_T1_12_08_2016",50,2.3,"Plantagenet Bank",31.94243833,-65.15489667,55.18,NA,"other",0,"no",NA,NA,32.190238,-64.982948,32.289537,-64.792883,31.74,62.07,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Low",32.30474435,-64.75694991,"55.18","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Upper",11931.2957153525
"2175",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"PL_60m_D20_T1_12_08_2016",50,2.3,"Plantagenet Bank",31.94243833,-65.15489667,55.18,NA,"plastics",0,"no",NA,NA,32.190238,-64.982948,32.289537,-64.792883,31.74,62.07,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Low",32.30474435,-64.75694991,"55.18","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Upper",11931.2957153525
"2176",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"PL_60m_D20_T3_12_08_2016",50,5.75,"Plantagenet Bank",31.94243833,-65.15489667,55.18,NA,"fishing",0,"no",NA,NA,32.190238,-64.982948,32.289537,-64.792883,31.74,62.07,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Low",32.30474435,-64.75694991,"55.18","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Upper",11931.2957153525
"2177",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"PL_60m_D20_T3_12_08_2016",50,5.75,"Plantagenet Bank",31.94243833,-65.15489667,55.18,NA,"other",0,"no",NA,NA,32.190238,-64.982948,32.289537,-64.792883,31.74,62.07,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Low",32.30474435,-64.75694991,"55.18","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Upper",11931.2957153525
"2178",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"PL_60m_D20_T3_12_08_2016",50,5.75,"Plantagenet Bank",31.94243833,-65.15489667,55.18,NA,"plastics",0,"no",NA,NA,32.190238,-64.982948,32.289537,-64.792883,31.74,62.07,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Low",32.30474435,-64.75694991,"55.18","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Upper",11931.2957153525
"2179",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"PL_60m_D20_T4_12_08_2016",50,5.25,"Plantagenet Bank",31.94243833,-65.15489667,56,NA,"fishing",0,"no",NA,NA,32.190238,-64.982948,32.289537,-64.792883,31.74,62.07,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Low",32.30474435,-64.75694991,"56","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Upper",11931.2957153525
"2180",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"PL_60m_D20_T4_12_08_2016",50,5.25,"Plantagenet Bank",31.94243833,-65.15489667,56,NA,"other",0,"no",NA,NA,32.190238,-64.982948,32.289537,-64.792883,31.74,62.07,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Low",32.30474435,-64.75694991,"56","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Upper",11931.2957153525
"2181",NA,"Oxford","Atlantic","Central Western Atlantic","Bermuda","Bermuda",NA,NA,"PL_60m_D20_T4_12_08_2016",50,5.25,"Plantagenet Bank",31.94243833,-65.15489667,56,NA,"plastics",0,"no",NA,NA,32.190238,-64.982948,32.289537,-64.792883,31.74,62.07,0,62003.9979101419,739788034.6,"HIC",66966,2.1,12,0,2,140629,16805,0,336,0.005,123,173,0,28.2893240465022,NA,"Low",32.30474435,-64.75694991,"56","MCE",0,0,0,0,0,"Seasonal notake (grouper aggregations)",121.0449173,0,"MCE","Upper",11931.2957153525
